,date,state,Population,Per100kDeath,Per100kTests,Per100kDeathCumulative,Per100kTestsCumulative,Date,DateTime
7651,20200307,MO,5988927.0,0.0,0.0,0.0,0.0,307,2020-03-07
7650,20200307,MN,5303925.0,0.0,0.24510150501751063,0.0,0.9426980962211947,307,2020-03-07
7649,20200307,MI,9883640.0,0.0,0.40470919620706547,0.0,1.4771885661557889,307,2020-03-07
7644,20200307,KS,2853118.0,0.0,0.24534561837260146,0.0,0.38554311458551666,307,2020-03-07
7643,20200307,IN,6483802.0,0.0,0.0,0.0,0.015423049624279088,307,2020-03-07
7642,20200307,IL,12830632.0,0.0,0.09352618016010435,0.0,1.5353881242950467,307,2020-03-07
7640,20200307,IA,3046355.0,0.0,0.0,0.0,0.4923917271624614,307,2020-03-07
7612,20200308,OH,11536504.0,0.0,0.008668137245044078,0.0,0.08668137245044079,308,2020-03-08
7606,20200308,NE,1826341.0,0.0,0.0,0.0,0.9855771731566011,308,2020-03-08
7601,20200308,MO,5988927.0,0.0,0.01669748186945675,0.0,0.01669748186945675,308,2020-03-08
7600,20200308,MN,5303925.0,0.0,0.0,0.0,0.9426980962211947,308,2020-03-08
7599,20200308,MI,9883640.0,0.0,0.4856510354484785,0.0,1.962839601604267,308,2020-03-08
7594,20200308,KS,2853118.0,0.0,0.035049374053228784,0.0,0.4205924886387454,308,2020-03-08
7593,20200308,IN,6483802.0,0.0,0.015423049624279088,0.0,0.030846099248558176,308,2020-03-08
7592,20200308,IL,12830632.0,0.0,0.0,0.0,1.5353881242950467,308,2020-03-08
7590,20200308,IA,3046355.0,0.0,0.0,0.0,0.4923917271624614,308,2020-03-08
7562,20200309,OH,11536504.0,0.0,0.03467254898017631,0.0,0.12135392143061711,309,2020-03-09
7556,20200309,NE,1826341.0,0.0,1.1498400353493679,0.0,2.1354172085059693,309,2020-03-09
7551,20200309,MO,5988927.0,0.0,0.0,0.0,0.01669748186945675,309,2020-03-09
7550,20200309,MN,5303925.0,0.0,0.6598886673548363,0.0,1.602586763576031,309,2020-03-09
7549,20200309,MI,9883640.0,0.0,0.971302070896957,0.0,2.934141672501224,309,2020-03-09
7544,20200309,KS,2853118.0,0.0,0.0,0.0,0.4205924886387454,309,2020-03-09
7543,20200309,IN,6483802.0,0.0,0.0,0.0,0.030846099248558176,309,2020-03-09
7542,20200309,IL,12830632.0,0.0,0.007793848346675363,0.0,1.5431819726417215,309,2020-03-09
7540,20200309,IA,3046355.0,0.0,0.45956561201829726,0.0,0.9519573391807585,309,2020-03-09
7512,20200310,OH,11536504.0,0.0,0.026004411735132238,0.0,0.14735833316574934,310,2020-03-10
7506,20200310,NE,1826341.0,0.0,0.6022971613734784,0.0,2.7377143698794475,310,2020-03-10
7501,20200310,MO,5988927.0,0.0,0.0,0.0,0.01669748186945675,310,2020-03-10
7500,20200310,MN,5303925.0,0.0,1.0935297916165858,0.0,2.6961165551926167,310,2020-03-10
7499,20200310,MI,9883640.0,0.0,1.0825970998539,0.0,4.016738772355124,310,2020-03-10
7494,20200310,KS,2853118.0,0.0,0.2102962443193727,0.0,0.6308887329581181,310,2020-03-10
7493,20200310,IN,6483802.0,0.0,0.524383687225489,0.0,0.5552297864740472,310,2020-03-10
7492,20200310,IL,12830632.0,0.0,0.5066001425338986,0.0,2.0497821151756206,310,2020-03-10
7490,20200310,IA,3046355.0,0.0,0.36108726658580503,0.0,1.3130446057665637,310,2020-03-10
7462,20200311,OH,11536504.0,0.0,0.06934509796035263,0.0,0.216703431126102,311,2020-03-11
7456,20200311,NE,1826341.0,0.0,0.1095085747951779,0.0,2.8472229446746256,311,2020-03-11
7451,20200311,MO,5988927.0,0.0,0.0,0.0,0.01669748186945675,311,2020-03-11
7450,20200311,MN,5303925.0,0.0,1.7911263828202697,0.0,4.487242938012886,311,2020-03-11
7449,20200311,MI,9883640.0,0.0,1.5884835951127316,0.0,5.6052223674678565,311,2020-03-11
7444,20200311,KS,2853118.0,0.0,0.8411849772774908,0.0,1.472073710235609,311,2020-03-11
7443,20200311,IN,6483802.0,0.0,0.10796134736995362,0.0,0.6631911338440007,311,2020-03-11
7442,20200311,IL,12830632.0,0.0,0.0,0.0,2.0497821151756206,311,2020-03-11
7440,20200311,IA,3046355.0,0.0,0.6236961877391177,0.0,1.9367407935056813,311,2020-03-11
7412,20200312,OH,11536504.0,0.0,0.08668137245044079,0.0,0.30338480357654274,312,2020-03-12
7406,20200312,NE,1826341.0,0.0,2.08066292110838,0.0,4.927885865783006,312,2020-03-12
7401,20200312,MO,5988927.0,0.0,1.068638839645232,0.0,1.0853363215146887,312,2020-03-12
7400,20200312,MN,5303925.0,0.0,2.111643735535476,0.0,6.598886673548363,312,2020-03-12
7399,20200312,MI,9883640.0,0.0,2.418137447337216,0.0,8.023359814805072,312,2020-03-12
7393,20200312,KS,2853118.0,0.0,0.10514812215968634,0.0,1.5772218323952951,312,2020-03-12
7392,20200312,IN,6483802.0,0.0,0.3238840421098608,0.0,0.9870751759538616,312,2020-03-12
7391,20200312,IL,12830632.0,0.0,0.21822775370691014,0.0,2.2680098688825305,312,2020-03-12
7389,20200312,IA,3046355.0,0.0,0.7221745331716101,0.0,2.6589153266772914,312,2020-03-12
7361,20200313,OH,11536504.0,0.0,0.24270784286123423,0.0,0.546092646437777,313,2020-03-13
7355,20200313,NE,1826341.0,0.0,0.16426286219276684,0.0,5.092148727975773,313,2020-03-13
7350,20200313,MO,5988927.0,0.0,0.133579854955654,0.0,1.2189161764703427,313,2020-03-13
7349,20200313,MN,5303925.0,0.0,4.770052366879245,0.0,11.368939040427607,313,2020-03-13
7348,20200313,MI,9883640.0,0.0,2.883553022975341,0.0,10.906912837780412,313,2020-03-13
7342,20200313,KS,2853118.0,0.0,1.8926661988743545,0.0,3.4698880312696496,313,2020-03-13
7341,20200313,IN,6483802.0,0.0,0.1388074466185118,0.0,1.1258826225723735,313,2020-03-13
7340,20200313,IL,12830632.0,0.0,0.2727846921336377,0.0,2.540794561016168,313,2020-03-13
7338,20200313,IA,3046355.0,0.0,0.5908700725949536,0.0,3.2497853992722447,313,2020-03-13
7310,20200314,OH,11536504.0,0.0,0.0,0.0,0.546092646437777,314,2020-03-14
7304,20200314,NE,1826341.0,0.0,0.05475428739758895,0.0,5.146903015373361,314,2020-03-14
7299,20200314,MO,5988927.0,0.0,0.3506471192585917,0.0,1.5695632957289345,314,2020-03-14
7298,20200314,MN,5303925.0,0.0,6.29722328275758,0.0,17.66616232318519,314,2020-03-14
7297,20200314,MI,9883640.0,0.0,3.268026759372053,0.0,14.174939597152465,314,2020-03-14
7291,20200314,KS,2853118.0,0.035049374053228784,0.0,0.035049374053228784,3.4698880312696496,314,2020-03-14
7290,20200314,IN,6483802.0,0.0,0.2467687939884654,0.0,1.3726514165608388,314,2020-03-14
7289,20200314,IL,12830632.0,0.0,0.28057854048031305,0.0,2.821373101496481,314,2020-03-14
7287,20200314,IA,3046355.0,0.0,0.03282611514416409,0.0,3.2826115144164096,314,2020-03-14
7259,20200315,OH,11536504.0,0.0,0.9708313714449369,0.0,1.516924017882714,315,2020-03-15
7253,20200315,NE,1826341.0,0.0,0.16426286219276684,0.0,5.311165877566128,315,2020-03-15
7248,20200315,MO,5988927.0,0.0,0.5510169016920727,0.0,2.120580197421007,315,2020-03-15
7247,20200315,MN,5303925.0,0.0,10.89758999231701,0.0,28.5637523155022,315,2020-03-15
7246,20200315,MI,9883640.0,0.0,2.8734352930701643,0.0,17.048374890222632,315,2020-03-15
7240,20200315,KS,2853118.0,0.0,1.5421724583420666,0.035049374053228784,5.012060489611716,315,2020-03-15
7239,20200315,IN,6483802.0,0.0,0.4935375879769308,0.0,1.8661890045377698,315,2020-03-15
7238,20200315,IL,12830632.0,0.0,1.1768711003479797,0.0,3.998244201844461,315,2020-03-15
7236,20200315,IA,3046355.0,0.0,0.03282611514416409,0.0,3.315437629560573,315,2020-03-15
7206,20200316,OH,11536504.0,0.0,0.1300220586756612,0.0,1.646946076558375,316,2020-03-16
7200,20200316,NE,1826341.0,0.0,4.982640153180594,0.0,10.293806030746723,316,2020-03-16
7194,20200316,MO,5988927.0,0.0,0.7179917203866403,0.0,2.838571917807647,316,2020-03-16
7193,20200316,MN,5303925.0,0.0,9.483542847985218,0.0,38.04729516348742,316,2020-03-16
7192,20200316,MI,9883640.0,0.0,5.261219550691851,0.0,22.30959444091448,316,2020-03-16
7186,20200316,KS,2853118.0,0.0,1.1916787178097787,0.035049374053228784,6.203739207421495,316,2020-03-16
7185,20200316,IN,6483802.0,0.015423049624279088,0.2776148932370236,0.015423049624279088,2.1438038977747933,316,2020-03-16
7184,20200316,IL,12830632.0,0.0,3.9904503534977858,0.0,7.988694555342247,316,2020-03-16
7182,20200316,IA,3046355.0,0.0,0.13130446057665637,0.0,3.4467420901372297,316,2020-03-16
7150,20200317,OH,11536504.0,0.0,0.14735833316574934,0.0,1.7943044097241243,317,2020-03-17
7144,20200317,NE,1826341.0,0.0,2.1354172085059693,0.0,12.429223239252691,317,2020-03-17
7138,20200317,MO,5988927.0,0.0,0.7513866841255536,0.0,3.589958601933201,317,2020-03-17
7137,20200317,MN,5303925.0,0.0,9.502396809909643,0.0,47.54969197339706,317,2020-03-17
7136,20200317,MI,9883640.0,0.02023545981035327,23.604663868777088,0.02023545981035327,45.91425830969157,317,2020-03-17
7130,20200317,KS,2853118.0,0.0,7.710862291710332,0.035049374053228784,13.914601499131825,317,2020-03-17
7129,20200317,IN,6483802.0,0.015423049624279088,0.3084609924855818,0.030846099248558176,2.4522648902603748,317,2020-03-17
7128,20200317,IL,12830632.0,0.007793848346675363,3.694284116324122,0.007793848346675363,11.682978671666369,317,2020-03-17
7126,20200317,IA,3046355.0,0.0,0.03282611514416409,0.0,3.4795682052813937,317,2020-03-17
7094,20200318,OH,11536504.0,0.0,0.18203088214592567,0.0,1.9763352918700499,318,2020-03-18
7088,20200318,NE,1826341.0,0.0,0.16426286219276684,0.0,12.593486101445457,318,2020-03-18
7082,20200318,MO,5988927.0,0.0,0.8515715753422942,0.0,4.441530177275495,318,2020-03-18
7081,20200318,MN,5303925.0,0.0,8.144911551351122,0.0,55.69460352474818,318,2020-03-18
7080,20200318,MI,9883640.0,0.030353189715529905,14.883180690514832,0.050588649525883184,60.7974390002064,318,2020-03-18
7074,20200318,KS,2853118.0,0.0,1.2617774659162362,0.035049374053228784,15.176378965048062,318,2020-03-18
7073,20200318,IN,6483802.0,0.0,0.524383687225489,0.030846099248558176,2.976648577485864,318,2020-03-18
7072,20200318,IL,12830632.0,0.0,4.3022042873648,0.007793848346675363,15.985182959031167,318,2020-03-18
7070,20200318,IA,3046355.0,0.0,0.19695669086498455,0.0,3.676524896146378,318,2020-03-18
7038,20200319,OH,11536504.0,0.0,0.2687122545963665,0.0,2.2450475464664166,319,2020-03-19
7032,20200319,NE,1826341.0,0.0,2.025908633710791,0.0,14.619394735156249,319,2020-03-19
7026,20200319,MO,5988927.0,0.01669748186945675,1.1020338033841455,0.01669748186945675,5.543563980659641,319,2020-03-19
7025,20200319,MN,5303925.0,0.0,5.316817262687539,0.0,61.01142078743572,319,2020-03-19
7024,20200319,MI,9883640.0,0.050588649525883184,13.335168015022806,0.10117729905176637,74.13260701522921,319,2020-03-19
7018,20200319,KS,2853118.0,0.0,0.6308887329581181,0.035049374053228784,15.80726769800618,319,2020-03-19
7017,20200319,IN,6483802.0,0.0,2.8841102797401894,0.030846099248558176,5.860758857226053,319,2020-03-19
7016,20200319,IL,12830632.0,0.023381545040026087,8.542057787956198,0.03117539338670145,24.527240746987363,319,2020-03-19
7014,20200319,IA,3046355.0,0.0,0.2954350362974768,0.0,3.971959932443855,319,2020-03-19
6982,20200320,OH,11536504.0,0.008668137245044078,0.433406862252204,0.008668137245044078,2.67845440871862,320,2020-03-20
6976,20200320,NE,1826341.0,0.0,0.27377143698794476,0.0,14.893166172144195,320,2020-03-20
6970,20200320,MO,5988927.0,0.0,1.4025884770343668,0.01669748186945675,6.946152457694008,320,2020-03-20
6969,20200320,MN,5303925.0,0.0,15.234001234934507,0.0,76.24542202237022,320,2020-03-20
6968,20200320,MI,9883640.0,0.030353189715529905,19.557571906706436,0.13153048876729626,93.69017892193564,320,2020-03-20
6962,20200320,KS,2853118.0,0.0,0.3504937405322879,0.035049374053228784,16.157761438538472,320,2020-03-20
6961,20200320,IN,6483802.0,0.0,2.683610634624561,0.030846099248558176,8.544369491850615,320,2020-03-20
6960,20200320,IL,12830632.0,0.007793848346675363,8.838224025129861,0.03896924173337681,33.36546477211723,320,2020-03-20
6958,20200320,IA,3046355.0,0.0,18.579581171596878,0.0,22.55154110404073,320,2020-03-20
6926,20200321,OH,11536504.0,0.017336274490088156,0.6761147051134382,0.026004411735132238,3.3545691138320586,321,2020-03-21
6920,20200321,NE,1826341.0,0.0,6.680023062505851,0.0,21.573189234650048,321,2020-03-21
6914,20200321,MO,5988927.0,0.0333949637389135,0.4341345286058755,0.05009244560837024,7.3802869862998834,321,2020-03-21
6913,20200321,MN,5303925.0,0.018853961924423894,4.430681052239614,0.018853961924423894,80.67610307460984,321,2020-03-21
6912,20200321,MI,9883640.0,0.10117729905176637,18.7076825946716,0.23270778781906262,112.39786151660725,321,2020-03-21
6906,20200321,KS,2853118.0,0.035049374053228784,0.38554311458551666,0.07009874810645757,16.54330455312399,321,2020-03-21
6905,20200321,IN,6483802.0,0.030846099248558176,4.303030845173866,0.06169219849711635,12.847400337024482,321,2020-03-21
6904,20200321,IL,12830632.0,0.007793848346675363,15.275942759483708,0.04676309008005217,48.64140753160093,321,2020-03-21
6902,20200321,IA,3046355.0,0.0,14.115229511990558,0.0,36.666770616031286,321,2020-03-21
6870,20200322,OH,11536504.0,0.0,0.9014862734845842,0.026004411735132238,4.256055387316643,322,2020-03-22
6864,20200322,NE,1826341.0,0.0,0.5475428739758895,0.0,22.120732108625933,322,2020-03-22
6858,20200322,MO,5988927.0,0.0,0.28385719178076474,0.05009244560837024,7.664144178080647,322,2020-03-22
6857,20200322,MN,5303925.0,0.0,10.954151878090283,0.018853961924423894,91.63025495270011,322,2020-03-22
6856,20200322,MI,9883640.0,0.13153048876729626,15.21706577738566,0.3642382765863589,127.61492729399289,322,2020-03-22
6850,20200322,KS,2853118.0,0.0,0.31544436647905905,0.07009874810645757,16.858748919603045,322,2020-03-22
6849,20200322,IN,6483802.0,0.030846099248558176,10.194635801648477,0.09253829774567453,23.04203613867296,322,2020-03-22
6848,20200322,IL,12830632.0,0.023381545040026087,16.203410712738076,0.07014463512007826,64.84481824433902,322,2020-03-22
6846,20200322,IA,3046355.0,0.0,6.1713096471028495,0.0,42.83808026313414,322,2020-03-22
6814,20200323,OH,11536504.0,0.026004411735132238,0.7888004892990111,0.052008823470264476,5.044855876615654,323,2020-03-23
6808,20200323,NE,1826341.0,0.0,0.1095085747951779,0.0,22.230240683421112,323,2020-03-23
6802,20200323,MO,5988927.0,0.0,1.5528658138594778,0.05009244560837024,9.217009991940126,323,2020-03-23
6801,20200323,MN,5303925.0,0.0,0.8295743246746513,0.018853961924423894,92.45982927737478,323,2020-03-23
6800,20200323,MI,9883640.0,0.21247232800870935,23.230307862285553,0.5767106045950682,150.84523515627845,323,2020-03-23
6794,20200323,KS,2853118.0,0.0,0.6308887329581181,0.07009874810645757,17.48963765256116,323,2020-03-23
6793,20200323,IN,6483802.0,0.015423049624279088,7.1871411249140555,0.10796134736995362,30.22917726358701,323,2020-03-23
6792,20200323,IL,12830632.0,0.023381545040026087,11.971351060493356,0.09352618016010435,76.81616930483237,323,2020-03-23
6790,20200323,IA,3046355.0,0.0,27.67241506653033,0.0,70.51049532966447,323,2020-03-23
6758,20200324,OH,11536504.0,0.017336274490088156,1.0575127438953777,0.06934509796035263,6.102368620511032,324,2020-03-24
6752,20200324,NE,1826341.0,0.0,34.00241247390274,0.0,56.232653157323846,324,2020-03-24
6746,20200324,MO,5988927.0,0.0,0.0,0.05009244560837024,9.217009991940126,324,2020-03-24
6745,20200324,MN,5303925.0,0.0,20.550818497622043,0.018853961924423894,113.01064777499681,324,2020-03-24
6744,20200324,MI,9883640.0,0.2934141672501224,22.61312633806978,0.8701247718451907,173.45836149434825,324,2020-03-24
6738,20200324,KS,2853118.0,0.0,59.0581952796905,0.07009874810645757,76.54783293225167,324,2020-03-24
6737,20200324,IN,6483802.0,0.07711524812139545,14.975781185174995,0.18507659549134906,45.20495844876201,324,2020-03-24
6736,20200324,IL,12830632.0,0.03117539338670145,12.57147738318736,0.1247015735468058,89.38764668801973,324,2020-03-24
6734,20200324,IA,3046355.0,0.0,9.552399506951751,0.0,80.06289483661621,324,2020-03-24
6702,20200325,OH,11536504.0,0.017336274490088156,121.87400966531975,0.08668137245044079,127.97637828583079,325,2020-03-25
6696,20200325,NE,1826341.0,0.0,18.506949140385068,0.0,74.73960229770891,325,2020-03-25
6690,20200325,MO,5988927.0,0.08348740934728376,2.8886643634160176,0.133579854955654,12.105674355356143,325,2020-03-25
6689,20200325,MN,5303925.0,0.0,107.3921671215185,0.018853961924423894,220.40281489651528,325,2020-03-25
6688,20200325,MI,9883640.0,0.2529432476294159,30.687074802400737,1.1230680194746065,204.14543629674895,325,2020-03-25
6682,20200325,KS,2853118.0,0.035049374053228784,10.584910964075092,0.10514812215968634,87.13274389632674,325,2020-03-25
6681,20200325,IN,6483802.0,0.030846099248558176,6.554796090318613,0.21592269473990724,51.75975453908062,325,2020-03-25
6680,20200325,IL,12830632.0,0.023381545040026087,21.355144469890494,0.1480831185868319,110.74279115791022,325,2020-03-25
6678,20200325,IA,3046355.0,0.03282611514416409,9.322616700942602,0.03282611514416409,89.38551153755883,325,2020-03-25
6646,20200326,OH,11536504.0,0.043340686225220394,22.12108624935249,0.1300220586756612,150.09746453518326,326,2020-03-26
6640,20200326,NE,1826341.0,0.0,15.988251920095973,0.0,90.72785421780489,326,2020-03-26
6634,20200326,MO,5988927.0,0.0,2.4378323529406853,0.133579854955654,14.54350670829683,326,2020-03-26
6633,20200326,MN,5303925.0,0.018853961924423894,27.885009686222936,0.03770792384884779,248.28782458273827,326,2020-03-26
6632,20200326,MI,9883640.0,0.4856510354484785,40.75421605805148,1.608719054923085,244.89965235480045,326,2020-03-26
6626,20200326,KS,2853118.0,0.0,19.31220510332906,0.10514812215968634,106.44494899965582,326,2020-03-26
6625,20200326,IN,6483802.0,0.046269148872837264,19.97284926344142,0.2621918436127445,71.73260380252204,326,2020-03-26
6624,20200326,IL,12830632.0,0.054556938426727535,18.876700695647727,0.20264005701355942,129.61949185355795,326,2020-03-26
6622,20200326,IA,3046355.0,0.0,1.116087914901579,0.03282611514416409,90.5015994524604,326,2020-03-26
6590,20200327,OH,11536504.0,0.03467254898017631,24.556832815209873,0.16469460765583752,174.65429735039316,327,2020-03-27
6584,20200327,NE,1826341.0,0.0,10.348560318144312,0.0,101.0764145359492,327,2020-03-27
6578,20200327,MO,5988927.0,0.0,2.788479472199277,0.133579854955654,17.331986180496106,327,2020-03-27
6577,20200327,MN,5303925.0,0.03770792384884779,20.28686303068011,0.07541584769769558,268.57468761341835,327,2020-03-27
6576,20200327,MI,9883640.0,0.5362396849743617,37.779603465929554,2.144958739897447,282.67925582073,327,2020-03-27
6570,20200327,KS,2853118.0,0.035049374053228784,13.809453376972142,0.14019749621291513,120.25440237662795,327,2020-03-27
6569,20200327,IN,6483802.0,0.10796134736995362,35.24166839147772,0.3701531909826981,106.97427219399977,327,2020-03-27
6568,20200327,IL,12830632.0,0.0623507867734029,38.275589230522705,0.2649908437869623,167.89508108408066,327,2020-03-27
6566,20200327,IA,3046355.0,0.06565223028832819,39.98220824559186,0.09847834543249227,130.48380769805226,327,2020-03-27
6534,20200328,OH,11536504.0,0.052008823470264476,2.3317289189168573,0.216703431126102,176.98602626931003,328,2020-03-28
6528,20200328,NE,1826341.0,0.1095085747951779,8.432160259228697,0.1095085747951779,109.5085747951779,328,2020-03-28
6522,20200328,MO,5988927.0,0.0333949637389135,165.0045158339716,0.1669748186945675,182.3365020144677,328,2020-03-28
6521,20200328,MN,5303925.0,0.018853961924423894,72.34265190401449,0.09426980962211946,340.9173395174328,328,2020-03-28
6520,20200328,MI,9883640.0,0.7183588232675411,28.612940171839526,2.863317563164988,311.29219599256953,328,2020-03-28
6514,20200328,KS,2853118.0,0.035049374053228784,17.55973640066762,0.17524687026614394,137.81413877729557,328,2020-03-28
6513,20200328,IN,6483802.0,0.10796134736995362,22.68730599731454,0.4781145383526517,129.66157819131428,328,2020-03-28
6512,20200328,IL,12830632.0,0.10132002850677971,30.77790712102101,0.36631087229374204,198.6729882051017,328,2020-03-28
6510,20200328,IA,3046355.0,0.0,22.912628370626535,0.09847834543249227,153.3964360686788,328,2020-03-28
6478,20200329,OH,11536504.0,0.03467254898017631,2.1410298995258876,0.2513759801062783,179.1270561688359,329,2020-03-29
6472,20200329,NE,1826341.0,0.0,4.16132584221676,0.1095085747951779,113.66990063739466,329,2020-03-29
6466,20200329,MO,5988927.0,0.0,24.46181093875414,0.1669748186945675,206.79831295322185,329,2020-03-29
6465,20200329,MN,5303925.0,0.07541584769769558,22.794439966628488,0.16968565731981503,363.71177948406137,329,2020-03-29
6464,20200329,MI,9883640.0,0.6880056335520113,24.62655458919993,3.551323196716999,335.9187505817695,329,2020-03-29
6458,20200329,KS,2853118.0,0.035049374053228784,20.363686324925922,0.2102962443193727,158.1778251022215,329,2020-03-29
6457,20200329,IN,6483802.0,0.015423049624279088,21.946999615349142,0.4935375879769308,151.60857780666342,329,2020-03-29
6456,20200329,IL,12830632.0,0.14028927024015653,17.699829595299747,0.5066001425338986,216.3728178004014,329,2020-03-29
6454,20200329,IA,3046355.0,0.03282611514416409,22.19045383745493,0.13130446057665637,175.5868899061337,329,2020-03-29
6422,20200330,OH,11536504.0,0.08668137245044079,57.29638718974137,0.3380573525567191,236.42344335857726,330,2020-03-30
6416,20200330,NE,1826341.0,0.0,35.754549670625586,0.1095085747951779,149.42445030802025,330,2020-03-30
6410,20200330,MO,5988927.0,0.05009244560837024,30.890341458494984,0.21706726430293774,237.68865441171684,330,2020-03-30
6409,20200330,MN,5303925.0,0.018853961924423894,19.683536249098545,0.18853961924423893,383.39531573315986,330,2020-03-30
6408,20200330,MI,9883640.0,0.8701247718451907,75.12414454593652,4.42144796856219,411.042895127706,330,2020-03-30
6402,20200330,KS,2853118.0,0.07009874810645757,14.335193987770573,0.28039499242583027,172.51301908999207,330,2020-03-30
6401,20200330,IN,6483802.0,0.046269148872837264,28.19333471318217,0.5398067368497681,179.80191251984562,330,2020-03-30
6400,20200330,IL,12830632.0,0.0623507867734029,20.918688962476676,0.5689509293073014,237.29150676287807,330,2020-03-30
6398,20200330,IA,3046355.0,0.06565223028832819,40.605904433330984,0.19695669086498455,216.1927943394647,330,2020-03-30
6366,20200331,OH,11536504.0,0.13869019592070525,16.608150961504457,0.47674754847742434,253.03159432008172,331,2020-03-31
6360,20200331,NE,1826341.0,0.05475428739758895,20.478103486698267,0.16426286219276684,169.9025537947185,331,2020-03-31
6354,20200331,MO,5988927.0,0.01669748186945675,28.485904069293213,0.2337647461723945,266.17455848101,331,2020-03-31
6353,20200331,MN,5303925.0,0.03770792384884779,28.582606277426624,0.22624754309308673,411.97792201058644,331,2020-03-31
6352,20200331,MI,9883640.0,1.1534212091901364,44.133537846380484,5.574869177752326,455.1764329740865,331,2020-03-31
6346,20200331,KS,2853118.0,0.035049374053228784,17.59478577472085,0.31544436647905905,190.1078048647129,331,2020-03-31
6345,20200331,IN,6483802.0,0.21592269473990724,26.450530105638638,0.7557294315896753,206.25244262548426,331,2020-03-31
6344,20200331,IL,12830632.0,0.20264005701355942,37.24680124876156,0.7715909863208608,274.53830801163963,331,2020-03-31
6342,20200331,IA,3046355.0,0.03282611514416409,26.228066000187106,0.22978280600914863,242.42086033965182,331,2020-03-31
6310,20200401,OH,11536504.0,0.08668137245044079,3.0165117612753396,0.5634289209278651,256.04810608135705,401,2020-04-01
6304,20200401,NE,1826341.0,0.05475428739758895,31.86699526539677,0.2190171495903558,201.76954906011528,401,2020-04-01
6298,20200401,MO,5988927.0,0.066789927477827,24.812458058012727,0.3005546736502215,290.98701653902276,401,2020-04-01
6297,20200401,MN,5303925.0,0.09426980962211946,18.89166984827274,0.3205173527152062,430.8695918588593,401,2020-04-01
6296,20200401,MI,9883640.0,1.2647162381470793,52.70325507606509,6.839585415899405,507.8796880501516,401,2020-04-01
6290,20200401,KS,2853118.0,0.035049374053228784,16.4381564309643,0.3504937405322879,206.54596129567722,401,2020-04-01
6289,20200401,IN,6483802.0,0.2467687939884654,15.453895723527646,1.0024982255781407,221.7063383490119,401,2020-04-01
6288,20200401,IL,12830632.0,0.32734163056036525,40.20846362049819,1.0989326168812261,314.74677163213784,401,2020-04-01
6286,20200401,IA,3046355.0,0.06565223028832819,15.362621887468796,0.2954350362974768,257.7834822271206,401,2020-04-01
6254,20200402,OH,11536504.0,0.13869019592070525,46.6259102410921,0.7021191168485704,302.6740163224492,402,2020-04-02
6248,20200402,NE,1826341.0,0.05475428739758895,29.512560907300447,0.27377143698794476,231.28210996741575,402,2020-04-02
6242,20200402,MO,5988927.0,0.01669748186945675,37.66951909749443,0.3172521555196782,328.65653563651716,402,2020-04-02
6241,20200402,MN,5303925.0,0.018853961924423894,37.387406496132584,0.33937131463963005,468.25699835499177,402,2020-04-02
6240,20200402,MI,9883640.0,1.2647162381470793,46.76414762172641,8.104301654046484,554.6438356718779,402,2020-04-02
6234,20200402,KS,2853118.0,0.10514812215968634,25.16545057021827,0.4556418626919742,231.71141186589549,402,2020-04-02
6233,20200402,IN,6483802.0,0.20049964511562815,29.45802478237306,1.202997870693769,251.16436313138493,402,2020-04-02
6232,20200402,IL,12830632.0,0.1247015735468058,25.501471790321784,1.223634190428032,340.24824342245967,402,2020-04-02
