,date,state,Population,Per100kDeath,Per100kTests,Per100kDeathCumulative,Per100kTestsCumulative,Date,DateTime
11855,20200307,MN,5303925.0,0.0,0.24510150501751063,0.0,0.9426980962211947,307,2020-03-07
11854,20200307,MI,9883640.0,0.0,0.5868283345002449,0.0,2.084252360466387,307,2020-03-07
11848,20200307,KS,2853118.0,0.0,0.24534561837260146,0.0,0.38554311458551666,307,2020-03-07
11847,20200307,IN,6483802.0,0.0,0.0,0.0,0.015423049624279088,307,2020-03-07
11846,20200307,IL,12830632.0,0.0,0.09352618016010435,0.0,1.5353881242950467,307,2020-03-07
11844,20200307,IA,3046355.0,0.0,0.0,0.0,0.4923917271624614,307,2020-03-07
11816,20200308,OH,11536504.0,0.0,0.008668137245044078,0.0,0.08668137245044079,308,2020-03-08
11810,20200308,NE,1826341.0,0.0,0.0,0.0,0.9855771731566011,308,2020-03-08
11805,20200308,MO,5988927.0,0.0,0.01669748186945675,0.0,0.01669748186945675,308,2020-03-08
11804,20200308,MN,5303925.0,0.0,0.0,0.0,0.9426980962211947,308,2020-03-08
11803,20200308,MI,9883640.0,0.0,0.7183588232675411,0.0,2.8026111837339283,308,2020-03-08
11797,20200308,KS,2853118.0,0.0,0.035049374053228784,0.0,0.4205924886387454,308,2020-03-08
11796,20200308,IN,6483802.0,0.0,0.015423049624279088,0.0,0.030846099248558176,308,2020-03-08
11795,20200308,IL,12830632.0,0.0,0.0,0.0,1.5353881242950467,308,2020-03-08
11793,20200308,IA,3046355.0,0.0,0.0,0.0,0.4923917271624614,308,2020-03-08
11765,20200309,OH,11536504.0,0.0,0.03467254898017631,0.0,0.12135392143061711,309,2020-03-09
11759,20200309,NE,1826341.0,0.0,1.1498400353493679,0.0,2.1354172085059693,309,2020-03-09
11754,20200309,MO,5988927.0,0.0,0.0,0.0,0.01669748186945675,309,2020-03-09
11753,20200309,MN,5303925.0,0.0,0.6598886673548363,0.0,1.602586763576031,309,2020-03-09
11752,20200309,MI,9883640.0,0.0,1.3254226175781392,0.0,4.128033801312067,309,2020-03-09
11746,20200309,KS,2853118.0,0.0,0.0,0.0,0.4205924886387454,309,2020-03-09
11745,20200309,IN,6483802.0,0.0,0.0,0.0,0.030846099248558176,309,2020-03-09
11744,20200309,IL,12830632.0,0.0,0.007793848346675363,0.0,1.5431819726417215,309,2020-03-09
11742,20200309,IA,3046355.0,0.0,0.45956561201829726,0.0,0.9519573391807585,309,2020-03-09
11714,20200310,OH,11536504.0,0.0,0.026004411735132238,0.0,0.14735833316574934,310,2020-03-10
11708,20200310,NE,1826341.0,0.0,0.6022971613734784,0.0,2.7377143698794475,310,2020-03-10
11703,20200310,MO,5988927.0,0.0,0.0,0.0,0.01669748186945675,310,2020-03-10
11702,20200310,MN,5303925.0,0.0,1.0935297916165858,0.0,2.6961165551926167,310,2020-03-10
11701,20200310,MI,9883640.0,0.0,1.608719054923085,0.0,5.736752856235152,310,2020-03-10
11695,20200310,KS,2853118.0,0.0,0.2102962443193727,0.0,0.6308887329581181,310,2020-03-10
11694,20200310,IN,6483802.0,0.0,0.524383687225489,0.0,0.5552297864740472,310,2020-03-10
11693,20200310,IL,12830632.0,0.0,0.5066001425338986,0.0,2.0497821151756206,310,2020-03-10
11691,20200310,IA,3046355.0,0.0,0.36108726658580503,0.0,1.3130446057665637,310,2020-03-10
11663,20200311,OH,11536504.0,0.0,0.06934509796035263,0.0,0.216703431126102,311,2020-03-11
11657,20200311,NE,1826341.0,0.0,0.1095085747951779,0.0,2.8472229446746256,311,2020-03-11
11652,20200311,MO,5988927.0,0.0,0.0,0.0,0.01669748186945675,311,2020-03-11
11651,20200311,MN,5303925.0,0.0,1.7911263828202697,0.0,4.487242938012886,311,2020-03-11
11650,20200311,MI,9883640.0,0.0,2.19554738942333,0.0,7.932300245658482,311,2020-03-11
11644,20200311,KS,2853118.0,0.0,0.8411849772774908,0.0,1.472073710235609,311,2020-03-11
11643,20200311,IN,6483802.0,0.0,0.10796134736995362,0.0,0.6631911338440007,311,2020-03-11
11642,20200311,IL,12830632.0,0.0,0.0,0.0,2.0497821151756206,311,2020-03-11
11640,20200311,IA,3046355.0,0.0,0.6236961877391177,0.0,1.9367407935056813,311,2020-03-11
11612,20200312,OH,11536504.0,0.0,0.08668137245044079,0.0,0.30338480357654274,312,2020-03-12
11606,20200312,NE,1826341.0,0.0,2.08066292110838,0.0,4.927885865783006,312,2020-03-12
11601,20200312,MO,5988927.0,0.0,1.068638839645232,0.0,1.0853363215146887,312,2020-03-12
11600,20200312,MN,5303925.0,0.0,2.111643735535476,0.0,6.598886673548363,312,2020-03-12
11599,20200312,MI,9883640.0,0.0,3.0757898911736974,0.0,11.00809013683218,312,2020-03-12
11593,20200312,KS,2853118.0,0.0,0.10514812215968634,0.0,1.5772218323952951,312,2020-03-12
11592,20200312,IN,6483802.0,0.0,0.3238840421098608,0.0,0.9870751759538616,312,2020-03-12
11591,20200312,IL,12830632.0,0.0,0.21822775370691014,0.0,2.2680098688825305,312,2020-03-12
11589,20200312,IA,3046355.0,0.0,0.7221745331716101,0.0,2.6589153266772914,312,2020-03-12
11561,20200313,OH,11536504.0,0.0,0.24270784286123423,0.0,0.546092646437777,313,2020-03-13
11555,20200313,NE,1826341.0,0.0,0.16426286219276684,0.0,5.092148727975773,313,2020-03-13
11550,20200313,MO,5988927.0,0.0,0.133579854955654,0.0,1.2189161764703427,313,2020-03-13
11549,20200313,MN,5303925.0,0.0,4.770052366879245,0.0,11.368939040427607,313,2020-03-13
11548,20200313,MI,9883640.0,0.0,4.107798341501714,0.0,15.115888478333893,313,2020-03-13
11542,20200313,KS,2853118.0,0.0,1.8926661988743545,0.0,3.4698880312696496,313,2020-03-13
11541,20200313,IN,6483802.0,0.0,0.1388074466185118,0.0,1.1258826225723735,313,2020-03-13
11540,20200313,IL,12830632.0,0.0,0.2727846921336377,0.0,2.540794561016168,313,2020-03-13
11538,20200313,IA,3046355.0,0.0,0.5908700725949536,0.0,3.2497853992722447,313,2020-03-13
11510,20200314,OH,11536504.0,0.0,0.0,0.0,0.546092646437777,314,2020-03-14
11504,20200314,NE,1826341.0,0.0,0.05475428739758895,0.0,5.146903015373361,314,2020-03-14
11499,20200314,MO,5988927.0,0.0,0.3506471192585917,0.0,1.5695632957289345,314,2020-03-14
11498,20200314,MN,5303925.0,0.0,6.29722328275758,0.0,17.66616232318519,314,2020-03-14
11497,20200314,MI,9883640.0,0.0,4.441683428372543,0.0,19.557571906706436,314,2020-03-14
11491,20200314,KS,2853118.0,0.035049374053228784,0.0,0.035049374053228784,3.4698880312696496,314,2020-03-14
11490,20200314,IN,6483802.0,0.0,0.2467687939884654,0.0,1.3726514165608388,314,2020-03-14
11489,20200314,IL,12830632.0,0.0,0.28057854048031305,0.0,2.821373101496481,314,2020-03-14
11487,20200314,IA,3046355.0,0.0,0.03282611514416409,0.0,3.2826115144164096,314,2020-03-14
11459,20200315,OH,11536504.0,0.0,0.9708313714449369,0.0,1.516924017882714,315,2020-03-15
11453,20200315,NE,1826341.0,0.0,0.16426286219276684,0.0,5.311165877566128,315,2020-03-15
11448,20200315,MO,5988927.0,0.0,0.5510169016920727,0.0,2.120580197421007,315,2020-03-15
11447,20200315,MN,5303925.0,0.0,10.89758999231701,0.0,28.5637523155022,315,2020-03-15
11446,20200315,MI,9883640.0,0.0,4.654155756381252,0.0,24.21172766308769,315,2020-03-15
11440,20200315,KS,2853118.0,0.0,1.5421724583420666,0.035049374053228784,5.012060489611716,315,2020-03-15
11439,20200315,IN,6483802.0,0.0,0.4935375879769308,0.0,1.8661890045377698,315,2020-03-15
11438,20200315,IL,12830632.0,0.0,1.1768711003479797,0.0,3.998244201844461,315,2020-03-15
11436,20200315,IA,3046355.0,0.0,0.03282611514416409,0.0,3.315437629560573,315,2020-03-15
11406,20200316,OH,11536504.0,0.0,0.1300220586756612,0.0,1.646946076558375,316,2020-03-16
11400,20200316,NE,1826341.0,0.0,4.982640153180594,0.0,10.293806030746723,316,2020-03-16
11394,20200316,MO,5988927.0,0.0,0.7179917203866403,0.0,2.838571917807647,316,2020-03-16
11393,20200316,MN,5303925.0,0.0,9.483542847985218,0.0,38.04729516348742,316,2020-03-16
11392,20200316,MI,9883640.0,0.0,7.831122946606716,0.0,32.042850609694405,316,2020-03-16
11386,20200316,KS,2853118.0,0.0,1.1916787178097787,0.035049374053228784,6.203739207421495,316,2020-03-16
11385,20200316,IN,6483802.0,0.015423049624279088,0.2776148932370236,0.015423049624279088,2.1438038977747933,316,2020-03-16
11384,20200316,IL,12830632.0,0.0,3.9904503534977858,0.0,7.988694555342247,316,2020-03-16
11382,20200316,IA,3046355.0,0.0,0.13130446057665637,0.0,3.4467420901372297,316,2020-03-16
11350,20200317,OH,11536504.0,0.0,0.14735833316574934,0.0,1.7943044097241243,317,2020-03-17
11344,20200317,NE,1826341.0,0.0,2.1354172085059693,0.0,12.429223239252691,317,2020-03-17
11338,20200317,MO,5988927.0,0.0,0.7513866841255536,0.0,3.589958601933201,317,2020-03-17
11337,20200317,MN,5303925.0,0.0,9.502396809909643,0.0,47.54969197339706,317,2020-03-17
11336,20200317,MI,9883640.0,0.02023545981035327,13.871407699997167,0.02023545981035327,45.91425830969157,317,2020-03-17
11330,20200317,KS,2853118.0,0.0,7.710862291710332,0.035049374053228784,13.914601499131825,317,2020-03-17
11329,20200317,IN,6483802.0,0.015423049624279088,0.3084609924855818,0.030846099248558176,2.4522648902603748,317,2020-03-17
11328,20200317,IL,12830632.0,0.007793848346675363,3.694284116324122,0.007793848346675363,11.682978671666369,317,2020-03-17
11326,20200317,IA,3046355.0,0.0,0.03282611514416409,0.0,3.4795682052813937,317,2020-03-17
11294,20200318,OH,11536504.0,0.0,0.18203088214592567,0.0,1.9763352918700499,318,2020-03-18
11288,20200318,NE,1826341.0,0.0,0.16426286219276684,0.0,12.593486101445457,318,2020-03-18
11282,20200318,MO,5988927.0,0.0,0.8515715753422942,0.0,4.441530177275495,318,2020-03-18
11281,20200318,MN,5303925.0,0.0,8.144911551351122,0.0,55.69460352474818,318,2020-03-18
11280,20200318,MI,9883640.0,0.030353189715529905,14.883180690514832,0.050588649525883184,60.7974390002064,318,2020-03-18
11274,20200318,KS,2853118.0,0.0,1.2617774659162362,0.035049374053228784,15.176378965048062,318,2020-03-18
11273,20200318,IN,6483802.0,0.0,0.524383687225489,0.030846099248558176,2.976648577485864,318,2020-03-18
11272,20200318,IL,12830632.0,0.0,4.3022042873648,0.007793848346675363,15.985182959031167,318,2020-03-18
11270,20200318,IA,3046355.0,0.0,0.19695669086498455,0.0,3.676524896146378,318,2020-03-18
11238,20200319,OH,11536504.0,0.0,0.2687122545963665,0.0,2.2450475464664166,319,2020-03-19
11232,20200319,NE,1826341.0,0.0,2.025908633710791,0.0,14.619394735156249,319,2020-03-19
11226,20200319,MO,5988927.0,0.01669748186945675,1.1020338033841455,0.01669748186945675,5.543563980659641,319,2020-03-19
11225,20200319,MN,5303925.0,0.0,5.316817262687539,0.0,61.01142078743572,319,2020-03-19
11224,20200319,MI,9883640.0,0.050588649525883184,13.335168015022806,0.10117729905176637,74.13260701522921,319,2020-03-19
11218,20200319,KS,2853118.0,0.0,0.6308887329581181,0.035049374053228784,15.80726769800618,319,2020-03-19
11217,20200319,IN,6483802.0,0.0,2.8841102797401894,0.030846099248558176,5.860758857226053,319,2020-03-19
11216,20200319,IL,12830632.0,0.023381545040026087,8.542057787956198,0.03117539338670145,24.527240746987363,319,2020-03-19
11214,20200319,IA,3046355.0,0.0,0.2954350362974768,0.0,3.971959932443855,319,2020-03-19
11182,20200320,OH,11536504.0,0.008668137245044078,0.433406862252204,0.008668137245044078,2.67845440871862,320,2020-03-20
11176,20200320,NE,1826341.0,0.0,0.27377143698794476,0.0,14.893166172144195,320,2020-03-20
11170,20200320,MO,5988927.0,0.0,1.4025884770343668,0.01669748186945675,6.946152457694008,320,2020-03-20
11169,20200320,MN,5303925.0,0.0,15.234001234934507,0.0,76.24542202237022,320,2020-03-20
11168,20200320,MI,9883640.0,0.030353189715529905,19.557571906706436,0.13153048876729626,93.69017892193564,320,2020-03-20
11162,20200320,KS,2853118.0,0.0,0.3504937405322879,0.035049374053228784,16.157761438538472,320,2020-03-20
11161,20200320,IN,6483802.0,0.0,2.683610634624561,0.030846099248558176,8.544369491850615,320,2020-03-20
11160,20200320,IL,12830632.0,0.007793848346675363,8.838224025129861,0.03896924173337681,33.36546477211723,320,2020-03-20
11158,20200320,IA,3046355.0,0.0,18.579581171596878,0.0,22.55154110404073,320,2020-03-20
11126,20200321,OH,11536504.0,0.017336274490088156,0.6761147051134382,0.026004411735132238,3.3545691138320586,321,2020-03-21
11120,20200321,NE,1826341.0,0.0,6.680023062505851,0.0,21.573189234650048,321,2020-03-21
11114,20200321,MO,5988927.0,0.0333949637389135,0.4341345286058755,0.05009244560837024,7.3802869862998834,321,2020-03-21
11113,20200321,MN,5303925.0,0.018853961924423894,4.430681052239614,0.018853961924423894,80.67610307460984,321,2020-03-21
11112,20200321,MI,9883640.0,0.10117729905176637,18.7076825946716,0.23270778781906262,112.39786151660725,321,2020-03-21
11106,20200321,KS,2853118.0,0.035049374053228784,0.38554311458551666,0.07009874810645757,16.54330455312399,321,2020-03-21
11105,20200321,IN,6483802.0,0.030846099248558176,4.303030845173866,0.06169219849711635,12.847400337024482,321,2020-03-21
11104,20200321,IL,12830632.0,0.007793848346675363,15.275942759483708,0.04676309008005217,48.64140753160093,321,2020-03-21
11102,20200321,IA,3046355.0,0.0,14.115229511990558,0.0,36.666770616031286,321,2020-03-21
11070,20200322,OH,11536504.0,0.0,0.9014862734845842,0.026004411735132238,4.256055387316643,322,2020-03-22
11064,20200322,NE,1826341.0,0.0,0.5475428739758895,0.0,22.120732108625933,322,2020-03-22
11058,20200322,MO,5988927.0,0.0,0.28385719178076474,0.05009244560837024,7.664144178080647,322,2020-03-22
11057,20200322,MN,5303925.0,0.0,10.954151878090283,0.018853961924423894,91.63025495270011,322,2020-03-22
11056,20200322,MI,9883640.0,0.13153048876729626,15.21706577738566,0.3642382765863589,127.61492729399289,322,2020-03-22
11050,20200322,KS,2853118.0,0.0,0.31544436647905905,0.07009874810645757,16.858748919603045,322,2020-03-22
11049,20200322,IN,6483802.0,0.030846099248558176,10.194635801648477,0.09253829774567453,23.04203613867296,322,2020-03-22
11048,20200322,IL,12830632.0,0.023381545040026087,16.203410712738076,0.07014463512007826,64.84481824433902,322,2020-03-22
11046,20200322,IA,3046355.0,0.0,6.1713096471028495,0.0,42.83808026313414,322,2020-03-22
11014,20200323,OH,11536504.0,0.026004411735132238,0.7888004892990111,0.052008823470264476,5.044855876615654,323,2020-03-23
11008,20200323,NE,1826341.0,0.0,0.1095085747951779,0.0,22.230240683421112,323,2020-03-23
11002,20200323,MO,5988927.0,0.0,1.5528658138594778,0.05009244560837024,9.217009991940126,323,2020-03-23
11001,20200323,MN,5303925.0,0.0,0.8295743246746513,0.018853961924423894,92.45982927737478,323,2020-03-23
11000,20200323,MI,9883640.0,0.21247232800870935,23.230307862285553,0.5767106045950682,150.84523515627845,323,2020-03-23
10994,20200323,KS,2853118.0,0.0,0.6308887329581181,0.07009874810645757,17.48963765256116,323,2020-03-23
10993,20200323,IN,6483802.0,0.015423049624279088,7.1871411249140555,0.10796134736995362,30.22917726358701,323,2020-03-23
10992,20200323,IL,12830632.0,0.023381545040026087,11.971351060493356,0.09352618016010435,76.81616930483237,323,2020-03-23
10990,20200323,IA,3046355.0,0.0,27.67241506653033,0.0,70.51049532966447,323,2020-03-23
10958,20200324,OH,11536504.0,0.017336274490088156,1.0575127438953777,0.06934509796035263,6.102368620511032,324,2020-03-24
10952,20200324,NE,1826341.0,0.0,34.00241247390274,0.0,56.232653157323846,324,2020-03-24
10946,20200324,MO,5988927.0,0.0,0.0,0.05009244560837024,9.217009991940126,324,2020-03-24
10945,20200324,MN,5303925.0,0.0,20.550818497622043,0.018853961924423894,113.01064777499681,324,2020-03-24
10944,20200324,MI,9883640.0,0.2934141672501224,22.61312633806978,0.8701247718451907,173.45836149434825,324,2020-03-24
10938,20200324,KS,2853118.0,0.0,59.0581952796905,0.07009874810645757,76.54783293225167,324,2020-03-24
10937,20200324,IN,6483802.0,0.07711524812139545,14.975781185174995,0.18507659549134906,45.20495844876201,324,2020-03-24
10936,20200324,IL,12830632.0,0.03117539338670145,12.57147738318736,0.1247015735468058,89.38764668801973,324,2020-03-24
10934,20200324,IA,3046355.0,0.0,9.552399506951751,0.0,80.06289483661621,324,2020-03-24
10902,20200325,OH,11536504.0,0.017336274490088156,121.87400966531975,0.08668137245044079,127.97637828583079,325,2020-03-25
10896,20200325,NE,1826341.0,0.0,18.506949140385068,0.0,74.73960229770891,325,2020-03-25
10890,20200325,MO,5988927.0,0.08348740934728376,2.8886643634160176,0.133579854955654,12.105674355356143,325,2020-03-25
10889,20200325,MN,5303925.0,0.0,107.3921671215185,0.018853961924423894,220.40281489651528,325,2020-03-25
10888,20200325,MI,9883640.0,0.2529432476294159,30.687074802400737,1.1230680194746065,204.14543629674895,325,2020-03-25
10882,20200325,KS,2853118.0,0.035049374053228784,10.584910964075092,0.10514812215968634,87.13274389632674,325,2020-03-25
10881,20200325,IN,6483802.0,0.030846099248558176,6.554796090318613,0.21592269473990724,51.75975453908062,325,2020-03-25
10880,20200325,IL,12830632.0,0.023381545040026087,21.355144469890494,0.1480831185868319,110.74279115791022,325,2020-03-25
10878,20200325,IA,3046355.0,0.03282611514416409,9.322616700942602,0.03282611514416409,89.38551153755883,325,2020-03-25
10846,20200326,OH,11536504.0,0.043340686225220394,22.12108624935249,0.1300220586756612,150.09746453518326,326,2020-03-26
10840,20200326,NE,1826341.0,0.0,15.988251920095973,0.0,90.72785421780489,326,2020-03-26
10834,20200326,MO,5988927.0,0.0,2.4378323529406853,0.133579854955654,14.54350670829683,326,2020-03-26
10833,20200326,MN,5303925.0,0.018853961924423894,27.885009686222936,0.03770792384884779,248.28782458273827,326,2020-03-26
10832,20200326,MI,9883640.0,0.4856510354484785,40.75421605805148,1.608719054923085,244.89965235480045,326,2020-03-26
10826,20200326,KS,2853118.0,0.0,19.31220510332906,0.10514812215968634,106.44494899965582,326,2020-03-26
10825,20200326,IN,6483802.0,0.046269148872837264,19.97284926344142,0.2621918436127445,71.73260380252204,326,2020-03-26
10824,20200326,IL,12830632.0,0.054556938426727535,18.876700695647727,0.20264005701355942,129.61949185355795,326,2020-03-26
10822,20200326,IA,3046355.0,0.0,1.116087914901579,0.03282611514416409,90.5015994524604,326,2020-03-26
10790,20200327,OH,11536504.0,0.03467254898017631,24.556832815209873,0.16469460765583752,174.65429735039316,327,2020-03-27
10784,20200327,NE,1826341.0,0.0,10.348560318144312,0.0,101.0764145359492,327,2020-03-27
10778,20200327,MO,5988927.0,0.0,2.788479472199277,0.133579854955654,17.331986180496106,327,2020-03-27
10777,20200327,MN,5303925.0,0.03770792384884779,20.28686303068011,0.07541584769769558,268.57468761341835,327,2020-03-27
10776,20200327,MI,9883640.0,0.5362396849743617,37.779603465929554,2.144958739897447,282.67925582073,327,2020-03-27
10770,20200327,KS,2853118.0,0.035049374053228784,13.809453376972142,0.14019749621291513,120.25440237662795,327,2020-03-27
10769,20200327,IN,6483802.0,0.10796134736995362,35.24166839147772,0.3701531909826981,106.97427219399977,327,2020-03-27
10768,20200327,IL,12830632.0,0.0623507867734029,38.275589230522705,0.2649908437869623,167.89508108408066,327,2020-03-27
10766,20200327,IA,3046355.0,0.06565223028832819,39.98220824559186,0.09847834543249227,130.48380769805226,327,2020-03-27
10734,20200328,OH,11536504.0,0.052008823470264476,2.3317289189168573,0.216703431126102,176.98602626931003,328,2020-03-28
10728,20200328,NE,1826341.0,0.1095085747951779,8.432160259228697,0.1095085747951779,109.5085747951779,328,2020-03-28
10722,20200328,MO,5988927.0,0.0333949637389135,165.0045158339716,0.1669748186945675,182.3365020144677,328,2020-03-28
10721,20200328,MN,5303925.0,0.018853961924423894,72.34265190401449,0.09426980962211946,340.9173395174328,328,2020-03-28
10720,20200328,MI,9883640.0,0.7183588232675411,28.612940171839526,2.863317563164988,311.29219599256953,328,2020-03-28
10714,20200328,KS,2853118.0,0.035049374053228784,17.55973640066762,0.17524687026614394,137.81413877729557,328,2020-03-28
10713,20200328,IN,6483802.0,0.10796134736995362,22.68730599731454,0.4781145383526517,129.66157819131428,328,2020-03-28
10712,20200328,IL,12830632.0,0.10132002850677971,30.77790712102101,0.36631087229374204,198.6729882051017,328,2020-03-28
10710,20200328,IA,3046355.0,0.0,22.912628370626535,0.09847834543249227,153.3964360686788,328,2020-03-28
10678,20200329,OH,11536504.0,0.03467254898017631,2.1410298995258876,0.2513759801062783,179.1270561688359,329,2020-03-29
10672,20200329,NE,1826341.0,0.0,4.16132584221676,0.1095085747951779,113.66990063739466,329,2020-03-29
10666,20200329,MO,5988927.0,0.0,24.46181093875414,0.1669748186945675,206.79831295322185,329,2020-03-29
10665,20200329,MN,5303925.0,0.07541584769769558,22.794439966628488,0.16968565731981503,363.71177948406137,329,2020-03-29
10664,20200329,MI,9883640.0,0.6880056335520113,24.62655458919993,3.551323196716999,335.9187505817695,329,2020-03-29
10658,20200329,KS,2853118.0,0.035049374053228784,20.363686324925922,0.2102962443193727,158.1778251022215,329,2020-03-29
10657,20200329,IN,6483802.0,0.015423049624279088,21.946999615349142,0.4935375879769308,151.60857780666342,329,2020-03-29
10656,20200329,IL,12830632.0,0.14028927024015653,17.699829595299747,0.5066001425338986,216.3728178004014,329,2020-03-29
10654,20200329,IA,3046355.0,0.03282611514416409,22.19045383745493,0.13130446057665637,175.5868899061337,329,2020-03-29
10622,20200330,OH,11536504.0,0.08668137245044079,57.29638718974137,0.3380573525567191,236.42344335857726,330,2020-03-30
10616,20200330,NE,1826341.0,0.0,35.754549670625586,0.1095085747951779,149.42445030802025,330,2020-03-30
10610,20200330,MO,5988927.0,0.05009244560837024,30.890341458494984,0.21706726430293774,237.68865441171684,330,2020-03-30
10609,20200330,MN,5303925.0,0.018853961924423894,19.683536249098545,0.18853961924423893,383.39531573315986,330,2020-03-30
10608,20200330,MI,9883640.0,0.8701247718451907,75.12414454593652,4.42144796856219,411.042895127706,330,2020-03-30
10602,20200330,KS,2853118.0,0.07009874810645757,14.335193987770573,0.28039499242583027,172.51301908999207,330,2020-03-30
10601,20200330,IN,6483802.0,0.046269148872837264,28.19333471318217,0.5398067368497681,179.80191251984562,330,2020-03-30
10600,20200330,IL,12830632.0,0.0623507867734029,20.918688962476676,0.5689509293073014,237.29150676287807,330,2020-03-30
10598,20200330,IA,3046355.0,0.06565223028832819,40.605904433330984,0.19695669086498455,216.1927943394647,330,2020-03-30
10566,20200331,OH,11536504.0,0.13869019592070525,16.608150961504457,0.47674754847742434,253.03159432008172,331,2020-03-31
10560,20200331,NE,1826341.0,0.05475428739758895,20.478103486698267,0.16426286219276684,169.9025537947185,331,2020-03-31
10554,20200331,MO,5988927.0,0.01669748186945675,28.485904069293213,0.2337647461723945,266.17455848101,331,2020-03-31
10553,20200331,MN,5303925.0,0.03770792384884779,28.582606277426624,0.22624754309308673,411.97792201058644,331,2020-03-31
10552,20200331,MI,9883640.0,1.1534212091901364,44.133537846380484,5.574869177752326,455.1764329740865,331,2020-03-31
10546,20200331,KS,2853118.0,0.035049374053228784,17.59478577472085,0.31544436647905905,190.1078048647129,331,2020-03-31
10545,20200331,IN,6483802.0,0.21592269473990724,26.450530105638638,0.7557294315896753,206.25244262548426,331,2020-03-31
10544,20200331,IL,12830632.0,0.20264005701355942,37.24680124876156,0.7715909863208608,274.53830801163963,331,2020-03-31
10542,20200331,IA,3046355.0,0.03282611514416409,26.228066000187106,0.22978280600914863,242.42086033965182,331,2020-03-31
10510,20200401,OH,11536504.0,0.08668137245044079,3.0165117612753396,0.5634289209278651,256.04810608135705,401,2020-04-01
10504,20200401,NE,1826341.0,0.05475428739758895,31.86699526539677,0.2190171495903558,201.76954906011528,401,2020-04-01
10498,20200401,MO,5988927.0,0.066789927477827,24.812458058012727,0.3005546736502215,290.98701653902276,401,2020-04-01
10497,20200401,MN,5303925.0,0.09426980962211946,18.89166984827274,0.3205173527152062,430.8695918588593,401,2020-04-01
10496,20200401,MI,9883640.0,1.2647162381470793,52.70325507606509,6.839585415899405,507.8796880501516,401,2020-04-01
10490,20200401,KS,2853118.0,0.035049374053228784,16.4381564309643,0.3504937405322879,206.54596129567722,401,2020-04-01
10489,20200401,IN,6483802.0,0.2467687939884654,15.453895723527646,1.0024982255781407,221.7063383490119,401,2020-04-01
10488,20200401,IL,12830632.0,0.32734163056036525,40.20846362049819,1.0989326168812261,314.74677163213784,401,2020-04-01
10486,20200401,IA,3046355.0,0.06565223028832819,15.362621887468796,0.2954350362974768,257.7834822271206,401,2020-04-01
10454,20200402,OH,11536504.0,0.13869019592070525,46.6259102410921,0.7021191168485704,302.6740163224492,402,2020-04-02
10448,20200402,NE,1826341.0,0.05475428739758895,29.512560907300447,0.27377143698794476,231.28210996741575,402,2020-04-02
10442,20200402,MO,5988927.0,0.01669748186945675,37.66951909749443,0.3172521555196782,328.65653563651716,402,2020-04-02
10441,20200402,MN,5303925.0,0.018853961924423894,37.387406496132584,0.33937131463963005,468.25699835499177,402,2020-04-02
10440,20200402,MI,9883640.0,1.2647162381470793,46.76414762172641,8.104301654046484,554.6438356718779,402,2020-04-02
10434,20200402,KS,2853118.0,0.10514812215968634,25.16545057021827,0.4556418626919742,231.71141186589549,402,2020-04-02
10433,20200402,IN,6483802.0,0.20049964511562815,29.45802478237306,1.202997870693769,251.16436313138493,402,2020-04-02
10432,20200402,IL,12830632.0,0.1247015735468058,25.501471790321784,1.223634190428032,340.24824342245967,402,2020-04-02
